Name,BatchKeyPath,Description,BatchValueName,DisplayName,StartMode,ServiceType,NameKeyLastWrite,ParametersKeyLastWrite,Group,ImagePath,ServiceDLL,RequiredPrivileges
wcncsvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\wcncsvc.dll,-4",None,"@%SystemRoot%\system32\wcncsvc.dll,-3",Manual,Win32ShareProcess,2022-05-07 05:25:13.5621543,2022-05-07 05:25:13.5621543,,%SystemRoot%\System32\svchost.exe -k LocalServiceAndNoImpersonation -p,%SystemRoot%\System32\wcncsvc.dll,SeChangeNotifyPrivilege
WdBoot,ROOT\ControlSet001\Services,"@%ProgramFiles%\Windows Defender\MpAsDesc.dll,-400",None,"@%ProgramFiles%\Windows Defender\MpAsDesc.dll,-390",Boot,KernelDriver,2025-02-04 12:37:14.0880920,,Early-Launch,system32\drivers\wd\WdBoot.sys,,
Wdf01000,ROOT\ControlSet001\Services,,None,"@%SystemRoot%\system32\drivers\Wdf01000.sys,-1000",Boot,KernelDriver,2025-03-10 04:54:16.0467734,,WdfLoadGroup,system32\drivers\Wdf01000.sys,,
WdFilter,ROOT\ControlSet001\Services,"@%ProgramFiles%\Windows Defender\MpAsDesc.dll,-340",None,"@%ProgramFiles%\Windows Defender\MpAsDesc.dll,-330",Boot,FileSystemDriver,2025-02-04 12:37:20.2717709,2025-03-10 04:54:36.7456312,FSFilter Anti-Virus,system32\drivers\wd\WdFilter.sys,,
WdiServiceHost,ROOT\ControlSet001\Services,"@%systemroot%\system32\wdi.dll,-503",None,"@%systemroot%\system32\wdi.dll,-502",Manual,Win32ShareProcess,2022-05-07 05:25:13.5621543,2022-05-07 05:25:13.5621543,,%SystemRoot%\System32\svchost.exe -k LocalService -p,%SystemRoot%\system32\wdi.dll,SeChangeNotifyPrivilege SeImpersonatePrivilege SeSystemProfilePrivilege
WdiSystemHost,ROOT\ControlSet001\Services,"@%systemroot%\system32\wdi.dll,-501",None,"@%systemroot%\system32\wdi.dll,-500",Manual,Win32ShareProcess,2022-05-07 05:25:13.5621543,2022-05-07 05:25:13.5621543,,%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p,%SystemRoot%\system32\wdi.dll,SeChangeNotifyPrivilege SeImpersonatePrivilege SeTcbPrivilege SeDebugPrivilege SeAssignPrimaryTokenPrivilege SeIncreaseQuotaPrivilege SeProfileSingleProcessPrivilege SeSystemEnvironmentPrivilege
wdiwifi,ROOT\ControlSet001\Services,,None,WDI Driver Framework,Manual,KernelDriver,2022-05-07 05:25:13.5621543,2022-05-07 05:25:13.5621543,,system32\DRIVERS\wdiwifi.sys,,
WdmCompanionFilter,ROOT\ControlSet001\Services,,None,"@%SystemRoot%\system32\drivers\WdmCompanionFilter.sys,-1000",Manual,KernelDriver,2022-05-07 05:25:13.5621543,,base,system32\drivers\WdmCompanionFilter.sys,,
WdNisDrv,ROOT\ControlSet001\Services,"@%ProgramFiles%\Windows Defender\MpAsDesc.dll,-242",None,"@%ProgramFiles%\Windows Defender\MpAsDesc.dll,-370",Manual,KernelDriver,2025-02-04 12:37:14.0880920,,,system32\drivers\wd\WdNisDrv.sys,,
WdNisSvc,ROOT\ControlSet001\Services,"@%ProgramFiles%\Windows Defender\MpAsDesc.dll,-242",None,"@%ProgramFiles%\Windows Defender\MpAsDesc.dll,-320",Manual,Win32OwnProcess,2025-03-09 06:04:29.6124260,2022-05-07 05:25:13.5621543,,"""%ProgramData%\Microsoft\Windows Defender\Platform\4.18.25010.11-0\NisSrv.exe""",,
WebClient,ROOT\ControlSet001\Services,"@%systemroot%\system32\webclnt.dll,-101",None,"@%systemroot%\system32\webclnt.dll,-100",Manual,Win32ShareProcess,2022-05-07 05:26:02.7686603,2022-05-07 05:25:13.5621543,NetworkProvider,%SystemRoot%\system32\svchost.exe -k LocalService -p,%SystemRoot%\System32\webclnt.dll,SeImpersonatePrivilege SeCreateGlobalPrivilege SeAssignPrimaryTokenPrivilege SeIncreaseQuotaPrivilege
webthreatdefsvc,ROOT\ControlSet001\Services,"@%systemroot%\system32\webthreatdefsvc.dll,-101",None,"@%systemroot%\system32\webthreatdefsvc.dll,-100",Manual,Win32ShareProcess,2022-05-07 05:26:02.7686603,2022-05-07 05:25:13.5621543,,%SystemRoot%\system32\svchost.exe -k WebThreatDefense -p,%SystemRoot%\System32\webthreatdefsvc.dll,
webthreatdefusersvc,ROOT\ControlSet001\Services,"@%systemroot%\system32\webthreatdefusersvc.dll,-101",None,"@%systemroot%\system32\webthreatdefusersvc.dll,-100",Automatic,96,2022-05-07 05:25:13.5621543,2022-05-07 05:25:13.5621543,,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p,%SystemRoot%\System32\webthreatdefusersvc.dll,SeImpersonatePrivilege
webthreatdefusersvc_37c06,ROOT\ControlSet001\Services,"@%systemroot%\system32\webthreatdefusersvc.dll,-101",None,Web Threat Defense User Service_37c06,Automatic,224,2025-03-10 04:54:24.3019234,,,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p,,
Wecsvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\wecsvc.dll,-201",None,"@%SystemRoot%\system32\wecsvc.dll,-200",Manual,Win32ShareProcess,2022-05-07 05:25:13.5621543,2022-05-07 05:25:13.5621543,,%SystemRoot%\system32\svchost.exe -k NetworkService -p,%SystemRoot%\system32\wecsvc.dll,SeAuditPrivilege SeChangeNotifyPrivilege SeImpersonatePrivilege
WEPHOSTSVC,ROOT\ControlSet001\Services,"@%systemroot%\system32\wephostsvc.dll,-101",None,"@%systemroot%\system32\wephostsvc.dll,-100",Manual,Win32ShareProcess,2022-05-07 05:26:02.7686603,2022-05-07 05:25:13.5621543,,%systemroot%\system32\svchost.exe -k WepHostSvcGroup,%systemroot%\system32\wephostsvc.dll,
wercplsupport,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\wercplsupport.dll,-100",None,"@%SystemRoot%\System32\wercplsupport.dll,-101",Manual,Win32ShareProcess,2022-05-07 05:25:13.5621543,2022-05-07 05:25:13.5621543,,%SystemRoot%\System32\svchost.exe -k netsvcs -p,%SystemRoot%\System32\wercplsupport.dll,SeImpersonatePrivilege SeTcbPrivilege
WerSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\wersvc.dll,-101",None,"@%SystemRoot%\System32\wersvc.dll,-100",Manual,Win32OwnProcess,2022-05-07 05:26:02.7686603,2022-05-07 05:25:13.5621543,,%SystemRoot%\System32\svchost.exe -k WerSvcGroup,%SystemRoot%\System32\WerSvc.dll,SeDebugPrivilege SeTcbPrivilege SeImpersonatePrivilege SeAssignPrimaryTokenPrivilege SeSecurityPrivilege
WFDSConMgrSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\wfdsconmgrsvc.dll,-9001",None,"@%SystemRoot%\System32\wfdsconmgrsvc.dll,-9000",Manual,Win32ShareProcess,2022-05-07 05:26:02.7686603,2022-05-07 05:25:13.5621543,,%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted -p,%SystemRoot%\System32\wfdsconmgrsvc.dll,SeAuditPrivilege SeChangeNotifyPrivilege SeImpersonatePrivilege
WFPLWFS,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\drivers\wfplwfs.sys,-6000",None,"@%SystemRoot%\System32\drivers\wfplwfs.sys,-6000",Boot,KernelDriver,2025-02-05 00:08:53.7841673,2025-02-04 08:16:01.7925878,PNP_TDI,System32\drivers\wfplwfs.sys,,
WiaRpc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\wiarpc.dll,-1",None,"@%SystemRoot%\system32\wiarpc.dll,-2",Manual,Win32ShareProcess,2022-05-07 05:25:13.5621543,2022-05-07 05:25:13.5621543,,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p,%SystemRoot%\System32\wiarpc.dll,SeImpersonatePrivilege SeAssignPrimaryTokenPrivilege
WifiCx,ROOT\ControlSet001\Services,,None,Wifi Network Adapter Class Extension,Manual,KernelDriver,2022-05-07 05:25:13.5621543,,,system32\drivers\WifiCx.sys,,
WIMMount,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\drivers\wimmount.sys,-102",None,"@%SystemRoot%\system32\drivers\wimmount.sys,-101",Manual,FileSystemDriver,2022-05-07 05:25:13.5621543,,FSFilter Infrastructure,system32\drivers\wimmount.sys,,
WinDefend,ROOT\ControlSet001\Services,"@%ProgramFiles%\Windows Defender\MpAsDesc.dll,-240",None,"@%ProgramFiles%\Windows Defender\MpAsDesc.dll,-310",Automatic,Win32OwnProcess,2025-03-09 06:04:31.1924976,,,"""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25010.11-0\MsMpEng.exe""",,SeImpersonatePrivilege SeBackupPrivilege SeRestorePrivilege SeDebugPrivilege SeChangeNotifyPrivilege SeLoadDriverPrivilege SeSecurityPrivilege SeShutdownPrivilege SeIncreaseQuotaPrivilege SeAssignPrimaryTokenPrivilege SeTcbPrivilege SeIncreaseBasePriorityPrivilege SeSystemEnvironmentPrivilege SeTakeOwnershipPrivilege
Windows Workflow Foundation 4.0.0.0,ROOT\ControlSet001\Services,,None,,Disabled,Adapter,2025-02-04 08:37:26.4538796,,,,,
WindowsTrustedRT,ROOT\ControlSet001\Services,,None,Windows Trusted Execution Environment Class Extension,Boot,KernelDriver,2025-02-05 00:08:49.6147790,2025-02-05 00:10:35.0027094,Core Security Extensions,system32\drivers\WindowsTrustedRT.sys,,
WindowsTrustedRTProxy,ROOT\ControlSet001\Services,,None,"@WindowsTrustedRTProxy.inf,%WindowsTrustedRTProxy.SVCDESC%;Microsoft Windows Trusted Runtime Secure Service",Boot,KernelDriver,2025-02-05 00:08:49.6147790,2025-02-05 00:08:49.6147790,Core Security Extensions,System32\drivers\WindowsTrustedRTProxy.sys,,
WinHttpAutoProxySvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\winhttp.dll,-101",None,"@%SystemRoot%\system32\winhttp.dll,-100",Manual,Win32ShareProcess,2022-05-07 05:25:13.5621543,2022-05-07 05:25:13.5621543,,%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted -p,%SystemRoot%\system32\winhttp.dll,SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege
WinMad,ROOT\ControlSet001\Services,,None,"@mlx4_bus.inf,%WinMad.ServiceDesc%;WinMad Service",Manual,KernelDriver,2022-05-07 05:24:21.7774888,,PNP Filter,\SystemRoot\System32\drivers\winmad.sys,,
Winmgmt,ROOT\ControlSet001\Services,"@%Systemroot%\system32\wbem\wmisvc.dll,-204",None,"@%Systemroot%\system32\wbem\wmisvc.dll,-205",Automatic,Win32ShareProcess,2022-05-07 05:25:13.5465273,2025-03-10 04:54:23.3251181,,%systemroot%\system32\svchost.exe -k netsvcs -p,%SystemRoot%\system32\wbem\WMIsvc.dll,
WinNat,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\drivers\winnat.sys,-10002",None,"@%SystemRoot%\system32\drivers\winnat.sys,-10001",Manual,KernelDriver,2022-05-07 05:25:13.5465273,,,system32\drivers\winnat.sys,,
WinRM,ROOT\ControlSet001\Services,"@%Systemroot%\system32\wsmsvc.dll,-102",None,"@%Systemroot%\system32\wsmsvc.dll,-101",Manual,Win32ShareProcess,2022-05-07 05:25:13.5465273,2022-05-07 05:25:13.5465273,,%SystemRoot%\System32\svchost.exe -k NetworkService -p,%SystemRoot%\system32\WsmSvc.dll,SeAssignPrimaryTokenPrivilege SeAuditPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege
Winsock,ROOT\ControlSet001\Services,,None,,Disabled,Adapter,2022-05-07 05:28:21.2304751,2022-05-07 05:28:21.8555211,,,,
WinSock2,ROOT\ControlSet001\Services,,None,,Disabled,Adapter,2022-05-07 05:25:13.5465273,2025-02-05 00:08:28.8753309,,,,
WINUSB,ROOT\ControlSet001\Services,"@winusb.inf,%WINUSB_SvcDesc%;Generic driver for USB devices",None,"@winusb.inf,%WINUSB_SvcName%;WinUsb Driver",Manual,KernelDriver,2025-03-09 06:15:17.3096015,,,\SystemRoot\System32\drivers\WinUSB.SYS,,
WinVerbs,ROOT\ControlSet001\Services,,None,"@mlx4_bus.inf,%WinVerbs.ServiceDesc%;WinVerbs Service",Manual,KernelDriver,2022-05-07 05:24:21.7774888,,PNP Filter,\SystemRoot\System32\drivers\winverbs.sys,,
wisvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\flightsettings.dll,-104",None,"@%SystemRoot%\system32\flightsettings.dll,-103",Manual,Win32ShareProcess,2022-05-07 05:26:02.7686603,2022-05-07 05:25:13.5465273,,%systemroot%\system32\svchost.exe -k netsvcs -p,%systemroot%\system32\flightsettings.dll,SeImpersonatePrivilege SeTcbPrivilege SeCreateGlobalPrivilege SeSystemEnvironmentPrivilege SeShutdownPrivilege
WlanSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\wlansvc.dll,-258",None,"@%SystemRoot%\System32\wlansvc.dll,-257",Manual,Win32OwnProcess,2022-05-07 05:25:13.5465273,2022-05-07 05:25:13.5465273,TDI,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p,%SystemRoot%\System32\wlansvc.dll,SeChangeNotifyPrivilege SeImpersonatePrivilege SeAuditPrivilege SeTcbPrivilege SeDebugPrivilege SeLoadDriverPrivilege
wlidsvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\wlidsvc.dll,-101",None,"@%SystemRoot%\system32\wlidsvc.dll,-100",Manual,Win32ShareProcess,2022-05-07 05:26:02.7686603,2022-05-07 05:25:13.5465273,,%SystemRoot%\system32\svchost.exe -k netsvcs -p,%SystemRoot%\system32\wlidsvc.dll,SeCreateGlobalPrivilege SeImpersonatePrivilege SeTcbPrivilege SeAssignPrimaryTokenPrivilege SeIncreaseQuotaPrivilege SeRestorePrivilege SeBackupPrivilege
wlpasvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\lpasvc.dll,-1001",None,"@%SystemRoot%\system32\lpasvc.dll,-1000",Manual,Win32ShareProcess,2022-05-07 05:26:02.7686603,2022-05-07 05:25:13.5465273,TDI,%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted -p,%SystemRoot%\System32\lpasvc.dll,SeAuditPrivilege SeImpersonatePrivilege
WManSvc,ROOT\ControlSet001\Services,"@%systemroot%\system32\Windows.Management.Service.dll,-101",None,"@%systemroot%\system32\Windows.Management.Service.dll,-100",Manual,Win32ShareProcess,2022-05-07 05:25:13.5465273,2022-05-07 05:25:13.5465273,,%systemroot%\system32\svchost.exe -k netsvcs -p,%systemroot%\system32\Windows.Management.Service.dll,SeImpersonatePrivilege SeTcbPrivilege SeIncreaseQuotaPrivilege SeAssignPrimaryTokenPrivilege SeBackupPrivilege SeRestorePrivilege SeSystemEnvironmentPrivilege SeTakeOwnershipPrivilege SeSecurityPrivilege SeShutdownPrivilege SeSystemtimePrivilege
WmiAcpi,ROOT\ControlSet001\Services,,None,"@wmiacpi.inf,%WMIMAP.SvcDesc%;Microsoft Windows Management Interface for ACPI",Manual,KernelDriver,2025-03-09 06:15:17.3096015,,Extended Base,\SystemRoot\System32\drivers\wmiacpi.sys,,
WmiApRpl,ROOT\ControlSet001\Services,,None,,Disabled,Adapter,2022-05-07 05:25:13.5465273,,,,,
wmiApSrv,ROOT\ControlSet001\Services,"@%Systemroot%\system32\wbem\wmiapsrv.exe,-111",None,"@%Systemroot%\system32\wbem\wmiapsrv.exe,-110",Manual,Win32OwnProcess,2022-05-07 05:25:13.5465273,,,%systemroot%\system32\wbem\WmiApSrv.exe,,
WMPNetworkSvc,ROOT\ControlSet001\Services,"@%PROGRAMFILES%\Windows Media Player\wmpnetwk.exe,-102",None,"@%PROGRAMFILES%\Windows Media Player\wmpnetwk.exe,-101",Manual,Win32OwnProcess,2022-05-07 07:39:43.6562287,,,"""%PROGRAMFILES%\Windows Media Player\wmpnetwk.exe""",,SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege
Wof,ROOT\ControlSet001\Services,,None,Windows Overlay File System Filter Driver,Boot,FileSystemDriver,2022-05-07 05:25:13.5465273,2022-05-07 05:25:13.5465273,FSFilter Compression,,,
workerdd,ROOT\ControlSet001\Services,,None,,Disabled,Adapter,2022-05-07 05:25:13.5465273,,,,,
workfolderssvc,ROOT\ControlSet001\Services,"@%systemroot%\system32\workfolderssvc.dll,-101",None,"@%systemroot%\system32\workfolderssvc.dll,-102",Manual,Win32ShareProcess,2022-05-07 05:25:13.5465273,2022-05-07 05:25:13.5465273,LocalService,%SystemRoot%\System32\svchost.exe -k LocalService -p,%systemroot%\system32\workfolderssvc.dll,SeImpersonatePrivilege
WpcMonSvc,ROOT\ControlSet001\Services,"@%systemroot%\system32\WpcRefreshTask.dll,-101",None,"@%systemroot%\system32\WpcRefreshTask.dll,-100",Manual,Win32OwnProcess,2022-05-07 05:25:13.5465273,2022-05-07 05:25:13.5465273,,%SystemRoot%\system32\svchost.exe -k LocalService,%SystemRoot%\System32\WpcDesktopMonSvc.dll,
WPDBusEnum,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\wpdbusenum.dll,-101",None,"@%SystemRoot%\system32\wpdbusenum.dll,-100",Manual,Win32ShareProcess,2022-05-07 07:39:46.4533283,2022-05-07 07:39:43.6562287,,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted,%SystemRoot%\system32\wpdbusenum.dll,SeShutdownPrivilege SeAuditPrivilege SeTcbPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeCreatePermanentPrivilege SeImpersonatePrivilege SeLoadDriverPrivilege
WpdUpFltr,ROOT\ControlSet001\Services,"@%systemroot%\System32\drivers\WpdUpFltr.sys,-100",None,"@%systemroot%\System32\drivers\WpdUpFltr.sys,-100",Manual,KernelDriver,2022-05-07 07:39:43.6562287,,PnP Filter,System32\drivers\WpdUpFltr.sys,,
WpnService,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\wpnservice.dll,-2",None,"@%SystemRoot%\system32\wpnservice.dll,-1",Automatic,Win32ShareProcess,2023-10-01 06:56:02.9038757,2022-05-07 05:25:13.5465273,,%systemroot%\system32\svchost.exe -k netsvcs -p,%SystemRoot%\system32\WpnService.dll,SeChangeNotifyPrivilege SeImpersonatePrivilege SeCreateGlobalPrivilege SeTcbPrivilege
WpnUserService,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\WpnUserService.dll,-2",None,"@%SystemRoot%\system32\WpnUserService.dll,-1",Automatic,96,2023-10-01 06:56:02.9038757,2022-05-07 05:25:13.5465273,,%SystemRoot%\system32\svchost.exe -k UnistackSvcGroup,%SystemRoot%\System32\WpnUserService.dll,SeImpersonatePrivilege SeCreateGlobalPrivilege
WpnUserService_37c06,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\WpnUserService.dll,-2",None,Windows Push Notifications User Service_37c06,Automatic,224,2025-03-10 04:54:24.3060677,,,C:\Windows\system32\svchost.exe -k UnistackSvcGroup,,
ws2ifsl,ROOT\ControlSet001\Services,"@%systemroot%\System32\drivers\ws2ifsl.sys,-1000",None,Windows Socket 2.0 Non-IFS Service Provider Support Environment,System,KernelDriver,2025-02-04 08:36:50.9934012,2022-05-07 05:25:13.5465273,PNP_TDI,\SystemRoot\system32\drivers\ws2ifsl.sys,,
wscsvc,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\wscsvc.dll,-201",None,"@%SystemRoot%\System32\wscsvc.dll,-200",Automatic,Win32ShareProcess,2025-03-10 04:54:50.0125669,2025-03-10 04:54:50.0125669,,%SystemRoot%\System32\svchost.exe -k LocalServiceNetworkRestricted -p,%SystemRoot%\System32\wscsvc.dll,SeChangeNotifyPrivilege SeImpersonatePrivilege
WSearch,ROOT\ControlSet001\Services,"@%systemroot%\system32\SearchIndexer.exe,-104",None,"@%systemroot%\system32\SearchIndexer.exe,-103",Automatic,Win32OwnProcess,2022-05-07 05:25:13.5465273,,,%systemroot%\system32\SearchIndexer.exe /Embedding,,SeChangeNotifyPrivilege SeManageVolumePrivilege SeImpersonatePrivilege SeAssignPrimaryTokenPrivilege SeIncreaseQuotaPrivilege SeTcbPrivilege
WSearchIdxPi,ROOT\ControlSet001\Services,,None,,Disabled,Adapter,2022-05-07 05:25:13.5308992,,,,,
wtd,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\drivers\wtd.sys,-1001",None,"@%SystemRoot%\system32\drivers\wtd.sys,-1000",Automatic,KernelDriver,2025-02-05 00:09:01.9522764,2025-02-05 00:09:01.9522764,network,System32\drivers\wtd.sys,,
wuauserv,ROOT\ControlSet001\Services,"@%systemroot%\system32\wuaueng.dll,-106",None,"@%systemroot%\system32\wuaueng.dll,-105",Manual,Win32ShareProcess,2025-02-04 08:11:01.1356004,2023-10-01 06:56:02.9038757,,%systemroot%\system32\svchost.exe -k netsvcs -p,%systemroot%\system32\wuaueng.dll,SeAuditPrivilege SeCreateGlobalPrivilege SeCreatePageFilePrivilege SeTcbPrivilege SeAssignPrimaryTokenPrivilege SeImpersonatePrivilege SeIncreaseQuotaPrivilege SeShutdownPrivilege SeDebugPrivilege SeBackupPrivilege SeRestorePrivilege SeSecurityPrivilege SeTakeOwnershipPrivilege SeLoadDriverPrivilege SeManageVolumePrivilege SeSystemEnvironmentPrivilege SeCreateSymbolicLinkPrivilege SeIncreaseBasePriorityPrivilege
WudfPf,ROOT\ControlSet001\Services,"@%systemroot%\system32\drivers\Wudfpf.sys,-1001",None,"@%SystemRoot%\system32\drivers\Wudfpf.sys,-1000",Manual,KernelDriver,2022-05-07 05:25:13.5308992,2022-05-07 05:25:13.5308992,base,system32\drivers\WudfPf.sys,,
WUDFRd,ROOT\ControlSet001\Services,"@%systemroot%\system32\drivers\WudfRd.sys,-1001",None,"@%SystemRoot%\system32\drivers\WudfRd.sys,-1000",Manual,KernelDriver,2025-03-09 06:15:17.3096015,,base,\SystemRoot\System32\drivers\WUDFRd.sys,,
WwanSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\wwansvc.dll,-258",None,"@%SystemRoot%\System32\wwansvc.dll,-257",Manual,Win32ShareProcess,2022-05-07 05:25:13.5308992,2022-05-07 05:25:13.5308992,TDI,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p,%SystemRoot%\System32\wwansvc.dll,SeChangeNotifyPrivilege SeImpersonatePrivilege SeAuditPrivilege SeLoadDriverPrivilege
XblAuthManager,ROOT\ControlSet001\Services,"@%systemroot%\system32\XblAuthManager.dll,-101",None,"@%systemroot%\system32\XblAuthManager.dll,-100",Manual,Win32ShareProcess,2022-05-07 05:25:13.5308992,2022-05-07 05:25:13.5308992,,%SystemRoot%\system32\svchost.exe -k netsvcs -p,%SystemRoot%\System32\XblAuthManager.dll,SeTcbPrivilege SeImpersonatePrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeDebugPrivilege
XblGameSave,ROOT\ControlSet001\Services,"@%systemroot%\system32\XblGameSave.dll,-101",None,"@%systemroot%\system32\XblGameSave.dll,-100",Manual,Win32ShareProcess,2022-05-07 05:26:02.7686603,2022-05-07 05:25:13.5308992,,%SystemRoot%\system32\svchost.exe -k netsvcs -p,%SystemRoot%\System32\XblGameSave.dll,
xboxgip,ROOT\ControlSet001\Services,"@xboxgip.inf,%XBOXGIP_Desc%;Xbox Game Input Protocol Driver",None,"@xboxgip.inf,%XBOXGIP_Desc%;Xbox Game Input Protocol Driver",Manual,KernelDriver,2025-03-09 06:15:17.3096015,,NDIS,\SystemRoot\System32\drivers\xboxgip.sys,,
XboxGipSvc,ROOT\ControlSet001\Services,"@%systemroot%\system32\xboxgipsvc.dll,-101",None,"@%systemroot%\system32\xboxgipsvc.dll,-100",Manual,Win32ShareProcess,2022-05-07 05:26:02.7686603,2022-05-07 05:25:13.5308992,,%SystemRoot%\system32\svchost.exe -k netsvcs -p,%SystemRoot%\System32\XboxGipSvc.dll,SeTcbPrivilege SeImpersonatePrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege
XboxNetApiSvc,ROOT\ControlSet001\Services,"@%systemroot%\system32\XboxNetApiSvc.dll,-101",None,"@%systemroot%\system32\XboxNetApiSvc.dll,-100",Manual,Win32ShareProcess,2022-05-07 05:25:13.5308992,2022-05-07 05:25:13.5308992,,%SystemRoot%\system32\svchost.exe -k netsvcs -p,%SystemRoot%\system32\XboxNetApiSvc.dll,SeTcbPrivilege SeImpersonatePrivilege
xinputhid,ROOT\ControlSet001\Services,,None,"@xinputhid.inf,%xinputhid.SvcDesc%;XINPUT HID Filter Driver",Manual,KernelDriver,2025-03-09 06:15:17.3096015,,Base,\SystemRoot\System32\drivers\xinputhid.sys,,
xmlprov,ROOT\ControlSet001\Services,,None,,Disabled,Adapter,2022-05-07 05:25:13.5308992,2022-05-07 05:25:13.5308992,,,,
